cell_id,dim1,dim2
W31105,1.1995451997019575,0.5828248168623908
W31106,-5.734064337050792,-1.430221315870244
W31107,8.407801270199766,6.868649828295111
W31108,-7.11605815486395,-5.275436293362509
W31109,7.809093459721296,6.221433222193744
W31110,-2.138583635440133,-0.8587533619902825
W31111,3.5873757149760976,3.767899997557303
W31113,2.5170737593762635,-1.1176621915426985
W31114,2.3381712842958216,3.0466105590498476
W31115,8.003129892313776,1.3218764683518323
W31116,3.1060835143296073,1.5288144870110612
W31117,-2.8961193152144378,-0.448253761676583
W31118,-5.088004033424897,-0.21346028910583414
W31119,-2.4152061859923863,0.45277548286512714
W31120,4.007272402631704,3.1278324318523976
W31121,0.7704298494827373,-0.21722268852427512
W31122,6.007231545360199,5.349508611482843
W31123,4.70992257002015,3.349307414904319
W31124,8.521076255581399,2.3843793342439494
W31125,-0.2706264753402887,7.698348148483344
W31126,3.107888783130156,1.8246464358774495
W31127,-2.395299476190232,1.0534067509884206
W31128,0.4553656828778101,2.424218439345555
W31129,-1.4801112014593703,0.6015950700880446
W31130,-5.72091859864731,-0.9310538918465504
W31131,-5.138744508561924,-3.52648998154669
W31132,5.682524187501263,-0.4941523397580906
W31133,-0.9914764180526144,-1.450929690172322
W31134,-1.763485660437735,-1.6919077690844586
W31136,5.060220687074658,5.386528949083598
W31137,4.421598160639683,3.9970246044993267
W31138,5.022221324690755,6.538217350109689
W31139,4.104628125965408,-1.6645243698041365
W31140,3.9180974464125415,5.774798244480968
W31141,-4.587625573200169,-0.16384236320037368
W31142,13.616573554924113,2.272243944763024
W31143,8.835313211510904,4.41566112232909
W31144,3.0073560295496944,2.3336712246286453
W31145,-3.493800372970918,-4.132759877775324
W31146,4.634233486859198,1.5964720105667236
W31147,5.46519273601457,1.0136989678449773
W31148,-5.661330859487781,-0.7206019572828641
W31150,-1.768428899317679,-1.1321566246983819
W31151,8.91008550231838,7.378774138383315
W31152,-6.830598189436432,1.4931676657083368
W31153,4.315698311429988,3.665967343996565
W31154,6.0981999483851395,1.494526110271295
W31155,-0.12230243127546381,-0.224737087342441
W31156,5.9848848111677,1.7131748994522273
W31157,-1.4132512370067054,2.0824190391265276
W31158,-3.991385856043758,-3.3357069925726326
W31159,3.2560257645718615,0.42451330039828755
W31160,-4.017841441573241,-0.6393366516245074
W31161,6.910445997638344,0.4187340717718985
W31162,4.062664620617319,0.7297103229565598
W31163,4.213508830931356,2.8199083691171247
W31164,-6.800004483373384,1.1578153116507748
W31165,8.722823783963866,3.1969461341406933
W31166,-6.153667995801531,0.6849602222406591
W31167,8.64679332288287,3.1626827460239766
W31168,-10.140203394969246,2.68381579000067
W31169,-7.472337223487845,0.9180182923229498
W31170,-8.785013545533301,0.5645324226141718
W31171,0.8033097840894811,0.14800263991071047
W31172,1.6868667528378922,2.2418839096368
W31173,0.6830179536771616,0.10505731190816894
W31174,-1.841595584043589,3.5596311656688013
W31175,-1.9624826517267682,-0.911104138343945
W31176,1.3503698788465919,1.2129299018304853
W31177,4.386202552026736,-0.10538071569805889
W31178,3.8063308405725977,-1.2200908842139713
W31179,-4.70902568182477,-3.6589302971808326
W31180,4.002534860836553,1.2277515481511057
W31181,-3.3548788770289284,-5.886603356808089
W31182,-3.048867545212618,-5.4279314862801495
W31183,4.816662561484065,5.5049036290148585
W31184,5.55638061552445,-0.5022797955403523
W31185,4.736168364681178,0.5297837291240262
W31186,-4.630664242695051,2.2255999708559133
W31187,-3.2091896430307005,1.6305742719842629
W31188,-2.1520448439605993,0.600438779558704
W31189,-3.8215761780900497,-2.6121900093009405
W31190,4.718017657752563,-0.9112027282004391
W31191,1.7203064070004066,0.8628724353118332
W31192,1.4961060738496152,0.41257213745675475
W31193,5.337197554177041,1.610542859894591
W31194,3.7187520431228953,-0.6055401279674449
W31195,7.352837219768898,3.366315632719188
W31196,2.3038255883483183,0.6483082444924692
W31197,-3.380320683287696,1.9200133051981014
W31198,5.828795935427949,0.8602198893906459
W31199,-1.2285910397388795,-0.7399979710523916
W31200,3.568464113547664,0.008283189568676963
W31201,1.4920289711845383,-0.02409516828048289
W31202,-6.014466738524754,-0.7923315162429415
W31203,-5.478992642339825,-2.204122628557668
W31204,-1.7685435698829333,3.490673111563622
W31205,5.154223979885179,0.9240205754710036
W31206,4.915199335805821,6.5366207472759905
W31207,-7.402546888943313,0.23341346371849953
W31209,13.482539820992057,2.94023170148218
W31210,-5.741490203220985,-0.8484059877402499
W31211,-6.581734668177597,-0.9079071946614646
W31212,9.877591717872155,-2.8944396601902
W31213,3.2344510481023145,-1.1562152301905353
W31214,7.043553509279578,-0.6580700979849688
W31215,4.360358360132163,-1.2370772738303735
W31217,4.113277160700787,4.3738020928261765
W31218,-7.127264978755094,0.15394023873288423
W31219,-1.3614690233642817,1.9657235410774643
