cell_id,dim1,dim2
W31105,-0.009226871639316245,-0.021973060521856217
W31106,-0.02326862765025888,0.1441065650066782
W31107,0.13213378610089113,-0.19267827928493922
W31108,-0.07276182407033358,0.21278242629069824
W31109,0.11237328397852248,-0.18742476119042054
W31110,-0.028753278341155767,0.09917417265128993
W31111,0.08051957699206837,-0.11819037305606449
W31113,0.031014800492340542,-0.0635659221833607
W31114,0.07281876398735972,-0.09609308604788651
W31115,0.07627419227556265,-0.19938915217942918
W31116,0.0431127155329918,-0.15903867680208747
W31117,-0.009650646770582071,0.040085715565054914
W31118,-0.020594818886634104,0.12448098008627458
W31119,-0.008599107264826995,0.09962288553843719
W31120,0.07743450558127868,-0.16522711204041432
W31121,-0.005828211530618919,-0.027925860208206456
W31122,0.10488399594821242,-0.14433633002426374
W31123,0.08150116836239556,-0.1708180644301396
W31124,0.08042462272788967,-0.20825534239936724
W31125,-0.09972586365844989,-0.021492199242417638
W31126,0.048066221961004366,-0.0928433443508719
W31127,-0.015655819951868974,0.06618833174625564
W31128,-0.034254631801438014,0.0034106099361205103
W31129,-0.01885843175125828,0.05637894513673643
W31130,-0.02722592514263595,0.13941621542495394
W31131,-0.054243033139406975,0.17217154626993975
W31132,0.036754338898911804,-0.14099809334118754
W31133,-0.004083289935411179,0.056167712471079254
W31134,-0.015203488037059051,0.024727936207205807
W31136,0.12232963887057065,-0.13526290419117903
W31137,0.08926900929269004,-0.16121788663150013
W31138,0.10455186779792863,-0.12753779880843488
W31139,0.019609311799571726,-0.07389520832118461
W31140,0.10484133953051906,-0.13213469711923295
W31141,0.010566398086385511,0.10284283743446386
W31142,0.09341921911703668,-0.3503502662548422
W31143,0.11701867404846826,-0.19298065939970482
W31144,0.042440908885940355,-0.11507301232081288
W31145,-0.08223590917802054,0.15268190322914685
W31146,0.04332148275279146,-0.11374321595655866
W31147,0.08854351560600297,-0.16315620066399145
W31148,-0.015660787187125613,0.16235362701892853
W31150,-0.00041340716221995884,0.038128211725393456
W31151,0.18972651045073988,-0.19586775846842736
W31152,0.019214362628525793,0.14308839196857726
W31153,0.0683670020005486,-0.07659135817021738
W31154,0.059309535892312075,-0.1553899229371128
W31155,-0.015544400940356208,0.01918608703030009
W31156,0.05830878823335436,-0.17740960547454188
W31157,0.0002684315997368341,0.06729119368527592
W31158,-0.06834275747544985,0.1454138446350006
W31159,0.04087327806541851,-0.07781294377835156
W31160,-0.24041288398446853,0.05706868083131664
W31161,0.07421057021602319,-0.15980940015992445
W31162,0.03444911816913736,-0.13956892738298907
W31163,0.06351035763434701,-0.131378494735923
W31164,0.0028458091675720902,0.12118560088789165
W31165,0.09199690088669446,-0.20506069695581142
W31166,-0.006492698658655458,0.13440277393377753
W31167,0.08799384923383596,-0.20776912122742136
W31168,-0.008272476679167463,0.17573748744426615
W31169,0.009190884357626208,0.13892086383574542
W31170,-0.019970707177383758,0.16711556590746002
W31171,-0.024102433507735985,-0.03313888104235452
W31172,0.054237113914287115,-0.10305714178259559
W31173,-0.0022457639520371093,-0.0030815232839099768
W31174,0.026185634204387805,0.08149483389060981
W31175,0.005292233000312944,0.038704644396612226
W31176,0.01950642478405617,-0.05014126151268062
W31177,0.027239388847105986,-0.08690723301969083
W31178,0.01377852219122759,-0.06905160692151666
W31179,-0.061020734091443825,0.13856954076008815
W31180,0.0612497566177655,-0.16356999729645633
W31181,-0.07714519981744455,0.1239561826859582
W31182,-0.0859429995964954,0.15769154504520644
W31183,0.10077584776034335,-0.1495170365362683
W31184,0.05625663963962282,-0.17622403960631802
W31185,0.04115178323094794,-0.14155806801526272
W31186,0.013668019582344806,0.12283611559294418
W31187,0.004493668474887995,0.07159266903732171
W31188,0.0036031265424699616,0.07092318092478059
W31189,-0.062469861359866666,0.13877790445132349
W31190,0.0237654775368138,-0.12474520897565926
W31191,-0.003558625241268393,-0.016511543452182583
W31192,-0.00821464562770087,-0.012809387699256967
W31193,0.05198038643151264,-0.1330201898279288
W31194,0.015985150769679133,-0.071426935011588
W31195,0.10436242247422982,-0.2133441296908381
W31196,0.00856596715805479,-0.06357884707737455
W31197,-0.0010315979252316712,0.07813465540188146
W31198,0.052288330910471685,-0.16692110031814564
W31199,0.006118387761655335,0.009354925746695613
W31200,0.018118328965958646,-0.0755326169851416
W31201,0.007507046827101985,-0.012060902993131431
W31202,-0.017632788318566774,0.11149705849335363
W31203,-0.038371262174231625,0.1384157573441756
W31204,0.027055360735262424,0.07367491761261655
W31205,0.038809564743196606,-0.14545347445828083
W31206,0.11911247269831596,-0.16927879908951618
W31207,-0.007100709789755678,0.16532543325531582
W31209,0.11803664251285549,-0.28604228815104565
W31210,-0.02410420276865121,0.13886027773449033
W31211,-0.022183387030152147,0.14544803880083504
W31212,0.016724164486229924,-0.16020749721140046
W31213,0.016652106213035096,-0.07692111461482644
W31214,0.051377571963793583,-0.19938981274449288
W31215,0.01657272755292503,-0.09087159264055518
W31217,0.09702216720553718,-0.1550283526298194
W31218,-0.024799171402737484,0.13357954864036367
W31219,0.011148683635653961,0.07076579612276075
W31220,0.07278229082120008,-0.24174790931195722
W31221,0.008642893081357388,-0.01390193850227251
W31222,0.07532029493597575,-0.1524188663373543
W31223,-0.013688696829327275,0.03975129134078283
