cell_id,dim1,dim2
W31105,0.01831971521831405,0.014763857474980643
W31106,-0.12267202456635853,-0.028432769111956985
W31107,0.14494114198003993,0.06979767623553157
W31108,-0.13949349147908102,-0.06405590814107234
W31109,0.147911240483871,0.06557764856896685
W31110,-0.10525130808615528,-0.04733024949176576
W31111,0.10797896203522586,0.06112448805236828
W31113,0.02865159750425897,-0.0026241941005310148
W31114,0.07725101083514056,0.04669750533496509
W31115,0.15575101612416536,0.04402309986835448
W31116,0.14360481440039355,0.027981813035615515
W31117,-0.03252180537356312,0.012090326751340072
W31118,-0.12863026350389625,-0.04057828975712736
W31119,-0.08539979016078211,-0.009942731951237476
W31120,0.14590862040622543,0.059163583733111945
W31121,0.016095442740533317,0.0013035463148328103
W31122,0.1228255615936833,0.07587058822676913
W31123,0.1488629119120805,0.06224300110757423
W31124,0.16863344721005663,0.04351150368161735
W31125,-0.013576203692655758,0.04422357054784039
W31126,0.09595829958989299,0.04807185691031628
W31127,-0.06474646595341634,0.012831721059871964
W31128,-0.017136336928472506,0.0324341088320086
W31129,-0.04462391732831513,-0.013600668619388278
W31130,-0.10380695119194384,-0.039663771450987324
W31131,-0.13038003485305646,-0.06126703685355506
W31132,0.13679647726410937,0.03420441020876886
W31133,-0.06022968544733465,0.0033014179893592144
W31134,-0.03237535507258142,-0.00422299442543476
W31136,0.1341236099579016,0.06295152411874574
W31137,0.1449731181605048,0.050416228099869474
W31138,0.10315723283892424,0.0653121543430779
W31139,0.09727518368785218,0.02495774143401686
W31140,0.104315506966617,0.05607010849927855
W31141,-0.10405092775988886,-0.004009918163747817
W31142,0.17993247156251171,0.031600714243253794
W31143,0.15545409730756904,0.06876746340303894
W31144,0.09138335670230131,0.05202061235142469
W31145,-0.11735574568096972,-0.07920777929409156
W31146,0.11176515659863907,0.04051068429277035
W31147,0.1447408520714842,0.06247264541094346
W31148,-0.14310961989876045,-0.028285556643648496
W31150,-0.04223652844760035,0.008846930196297767
W31151,0.14393395573286766,0.08277750000242204
W31152,-0.12782726513418202,-0.022644978323840447
W31153,0.11299381303329177,0.05925059252473191
W31154,0.13282045473771575,0.05171484611951367
W31155,0.0022979847390132637,-0.003399054074334256
W31156,0.15699455056523015,0.04112052555741264
W31157,-0.056784038747181076,-0.0028232797530769013
W31158,-0.12825356408753372,-0.07236257054369308
W31159,0.08019715510526186,0.03253583973368695
W31160,-0.05742273029128124,0.02801956730145343
W31161,0.13988746275087885,0.051526177753963814
