"node_id","dim1","dim2","is_root"
"Y_1",-0.0537845703520748,-0.011846341435041,TRUE
"Y_2",0.105990983349486,0.0323669232835415,FALSE
"Y_3",-0.0889391502484178,-0.0276898501685737,FALSE
"Y_4",-0.089203259476425,-0.0278355095396707,FALSE
"Y_5",0.105205238359106,0.0321906716664887,FALSE
"Y_6",-0.089304744630117,-0.0278916604976541,FALSE
"Y_7",-0.0892911132998076,-0.0278841124155025,FALSE
"Y_8",-0.0770553265907935,-0.0216849363103587,TRUE
"Y_9",0.105995621288013,0.0323679634434119,FALSE
"Y_10",-0.0880419167210582,-0.0272002785131018,FALSE
"Y_11",0.105889264586803,0.032344110404797,FALSE
"Y_12",-0.08928018625036,-0.0278780631064136,FALSE
"Y_13",0.105977835135534,0.0323639745023266,FALSE
"Y_14",0.105989556216031,0.0323666032172755,FALSE
"Y_15",0.105998653041833,0.0323686433805753,FALSE
"Y_16",-0.0263957075614097,-0.00211814145817315,TRUE
"Y_17",0.105953678017272,0.0323585567114384,FALSE
"Y_18",-0.0852177464695434,-0.0257022773702647,FALSE
"Y_19",0.106014455531946,0.0323721874293078,FALSE
"Y_20",0.105936060116261,0.0323546054767543,FALSE
"Y_21",-0.0884164879980269,-0.0274036836787882,FALSE
"Y_22",-0.0892449306979361,-0.0278585534731692,FALSE
"Y_23",-0.0893096572471782,-0.0278943811977191,FALSE
"Y_24",0.0977465299510101,0.0305106505550788,FALSE
"Y_25",-0.0891388848597004,-0.0277999425335339,FALSE
"Y_26",-0.0892622821164605,-0.0278681537814258,FALSE
"Y_27",-0.0892940318908063,-0.0278857283510429,FALSE
"Y_28",-0.0893023180838651,-0.0278903167088674,FALSE
"Y_29",0.106001617077789,0.0323693081302052,FALSE
"Y_30",0.105842917259767,0.0323337157672089,FALSE
"Y_31",-0.0892345061621676,-0.0278527871929842,FALSE
"Y_32",0.105929088823586,0.0323530419948772,FALSE
"Y_33",0.105986112816362,0.032365830958259,FALSE
"Y_34",-0.0892982284125047,-0.027888052024642,FALSE
"Y_35",-0.088633444989378,-0.0275221207623406,FALSE
"Y_36",-0.0893073474357256,-0.0278931019538622,FALSE
"Y_37",0.0612025489779242,0.0220089495074812,FALSE
"Y_38",-0.0892881446220089,-0.0278824688186661,FALSE
"Y_39",0.105992952186248,0.0323673648386426,FALSE
"Y_40",-0.0892775471143248,-0.027876602242299,FALSE
"Y_41",0.0166343593773649,0.0106969083716465,TRUE
"Y_42",-0.0892925054159917,-0.0278848831737503,FALSE
"Y_43",-0.0892820104126758,-0.0278790728894874,FALSE
"Y_44",-0.0892665895690977,-0.0278705375210363,FALSE
"Y_45",0.105967238077268,0.0323615978703916,FALSE
"Y_46",0.106016492952948,0.0323726443641879,FALSE
"Y_47",0.105679341735881,0.0322970284583707,FALSE
"Y_48",-0.086424844063946,-0.0263351805335824,FALSE
"Y_49",0.0868546699344344,0.0280267844236215,TRUE
"Y_50",0.10601791701291,0.0323729637397671,FALSE
"Y_51",0.105961244783297,0.0323602537356089,FALSE
"Y_52",0.105965346000446,0.0323611735285472,FALSE
"Y_53",0.105755497767913,0.032314109302314,FALSE
"Y_54",-0.0892204098230322,-0.0278449915357788,FALSE
"Y_55",-0.0892574860088672,-0.02786549984007,FALSE
"Y_56",0.106010121369448,0.032371215400959,FALSE
"Y_57",0.105941814833741,0.0323558961107645,FALSE
"Y_58",0.106004551257183,0.0323699661835049,FALSE
"Y_59",0.105982756580167,0.0323650782471545,FALSE
"Y_60",0.106007537307703,0.0323706358696887,FALSE
"Y_61",-0.0889985788167763,-0.0277225661229679,FALSE
"Y_62",-0.0836870537703657,-0.024915618495165,FALSE
"Y_63",0.105806998432327,0.0323256599368968,FALSE
"Y_64",0.105969657629147,0.0323621405104712,FALSE
"Y_65",-0.0892849246067128,-0.0278806861530494,FALSE
"Y_66",-0.089123474776135,-0.0277914341837114,FALSE
"Y_67",0.105916428358726,0.0323502025733067,FALSE
"Y_68",0.105922193044683,0.032351495447107,FALSE
"Y_69",0.105973031518738,0.0323628971822653,FALSE
"Y_70",0.105949953333461,0.0323577213632468,FALSE
"Y_71",-0.0890943832894653,-0.0277753788073795,FALSE
"Y_72",0.105988145843289,0.03236628690987,FALSE
"Y_73",0.105535351438574,0.0322647308897496,FALSE
"Y_74",-0.0890736517230662,-0.027763942719921,FALSE
"Y_75",0.102383156441911,0.0315566756306569,FALSE
"Y_76",-0.0873958568551655,-0.0268522377589906,FALSE
"Y_77",0.104384101916465,0.0320063676992424,FALSE
"Y_78",-0.0893128031981812,-0.0278961235914905,TRUE
"Y_79",0.105902265445213,0.0323470261825838,FALSE
"Y_80",-0.0892896865227665,-0.0278833224795481,FALSE
"Y_81",-0.0892521780690588,-0.02786256295927,FALSE
"Y_82",0.105910459537041,0.0323488639155006,FALSE
"Y_83",0.105946368576514,0.0323569173963964,FALSE
"Y_84",-0.0891820007643784,-0.027823759993115,FALSE
"Y_85",-0.0893002997142831,-0.0278891990033705,FALSE
"Y_86",0.106012321793457,0.0323717088930445,FALSE
"Y_87",-0.0890434103053547,-0.02774726860443,FALSE
"Y_88",-0.0892959164825352,-0.0278867718523333,FALSE
"Y_89",-0.0892704142091522,-0.0278726542300962,FALSE
"Y_90",-0.0892865930390147,-0.0278816098167291,FALSE
"Y_91",0.105869570572166,0.0323396935016549,FALSE
"Y_92",-0.0891097949185488,-0.0277838832275616,FALSE
"Y_93",0.105963533288946,0.0323607669860866,FALSE
"Y_94",-0.0893114165400173,-0.0278953555783704,FALSE
"Y_95",-0.0892834965048006,-0.0278798955592494,FALSE
"Y_96",-0.0887671944745713,-0.027595381810599,FALSE
"Y_97",-0.0893123963851535,-0.0278958982734083,FALSE
"Y_98",-0.0812914290463292,-0.0237177785259151,TRUE
"Y_99",-0.0891580974662525,-0.0278105536237384,FALSE
"Y_100",-0.0691571426947816,-0.0181297573827541,TRUE
"Y_101",-0.0892742083568972,-0.0278747542038087,FALSE
"Y_102",-0.0888616259231588,-0.0276472228024261,FALSE
"Y_103",0.105957935022184,0.0323595114445586,FALSE
