"cell_id","paul15_clusters","dim1","dim2","pseudotime"
"W31105","7MEP",-0.00922687163931625,-0.0219730605218562,0.00643040700015819
"W31106","15Mo",-0.0232686276502589,0.144106565006678,0.0337736947857343
"W31107","3Ery",0.132133786100891,-0.192678279284939,0.0933290025197821
"W31108","15Mo",-0.0727618240703336,0.212782426290698,0.0604964572922934
"W31109","3Ery",0.112373283978522,-0.187424761190421,0.0933290213748282
"W31110","15Mo",-0.0287532783411558,0.0991741726512899,0.0118928569887211
"W31111","4Ery",0.0805195769920684,-0.118190373056064,0.0759250793289026
"W31113","2Ery",0.0310148004923405,-0.0635659221833607,0.00407990398568567
"W31114","3Ery",0.0728187639873597,-0.0960930860478865,0.0711950002696491
"W31115","2Ery",0.0762741922755626,-0.199389152179429,0.0933290402298743
"W31116","2Ery",0.0431127155329918,-0.159038676802087,0.0933290590849205
"W31117","17Neu",-0.00965064677058207,0.0400857155650549,0.0141326066187746
"W31118","14Mo",-0.0205948188866341,0.124480980086275,0.024810735557188
"W31119","13Baso",-0.008599107264827,0.0996228855384372,0.00044499626412707
"W31120","3Ery",0.0774345055812787,-0.165227112040414,0.0933290779399666
"W31121","7MEP",-0.00582821153061892,-0.0279258602082065,0.0018327216133956
"W31122","3Ery",0.104883995948212,-0.144336330024264,0.0933290967950128
"W31123","3Ery",0.0815011683623956,-0.17081806443014,0.0933291156500589
"W31124","2Ery",0.0804246227278897,-0.208255342399367,0.093329134505105
"W31125","8Mk",-0.0997258636584499,-0.0214921992424176,0.013085057183412
"W31126","3Ery",0.0480662219610044,-0.0928433443508719,0.0390506602107501
"W31127","9GMP",-0.015655819951869,0.0661883317462556,0.00161882209687569
"W31128","8Mk",-0.034254631801438,0.00341060993612051,0.00736442928602729
"W31129","10GMP",-0.0188584317512583,0.0563789451367364,0.00147591871065073
"W31130","15Mo",-0.0272259251426359,0.139416215424954,0.0321358258472254
"W31131","16Neu",-0.054243033139407,0.17217154626994,0.0503092866609096
"W31132","4Ery",0.0367543388989118,-0.140998093341188,0.0797178642343621
"W31133","13Baso",-0.00408328993541118,0.0561677124710793,0.00130900237941256
"W31134","17Neu",-0.0152034880370591,0.0247279362072058,0.00413730996268229
"W31136","3Ery",0.122329638870571,-0.135262904191179,0.0933291533601512
"W31137","2Ery",0.08926900929269,-0.1612178866315,0.0933291722151973
"W31138","3Ery",0.104551867797929,-0.127537798808435,0.0933291910702434
"W31139","5Ery",0.0196093117995717,-0.0738952083211846,0.0143032685799702
