cell_id,dim1,dim2
W31105,0.92475078899731,0.7260692379204604
W31106,-6.194206984190306,-1.4709786035880923
W31107,7.334096276385862,3.529426495465054
W31108,-7.020986885504984,-3.2820490431721243
W31109,7.461508322005185,3.3571378872330078
W31110,-5.619420839626592,-2.802554617550376
W31111,5.486463439291482,3.1032430363960115
W31113,1.1861583196822156,-0.17438237714993204
W31114,3.899911269632832,2.3067707107016493
W31115,7.84470358075125,2.228717801996429
W31116,7.400137421008571,1.4260298962601112
W31117,-1.6203291697421156,0.7479831232626455
W31118,-6.650181615841506,-2.225299933982504
W31119,-4.391719575214087,-0.4812640637006249
W31120,7.398705331804112,3.0032717118319217
W31121,0.8108109627865722,0.04178540584357661
W31122,6.191391961858194,3.7566910499896555
W31123,7.5532387612050975,3.1563869150736537
W31124,8.477275276442429,2.182744221971659
W31125,-0.7153254117914708,2.1365786335674057
W31126,4.865419396209961,2.438248724032057
W31127,-3.319893401404536,0.6162793416155486
W31128,-0.8864604569404396,1.6929525529442628
W31129,-2.243723690915629,-0.7332235972730502
W31130,-5.21583011200358,-2.007289042253277
W31131,-6.653856800520006,-3.2442904239766954
W31132,6.903942528464468,1.7068367868484504
W31133,-3.229465032016398,0.2021514725341448
W31134,-1.3796075008642943,0.041318700391102026
W31136,6.780294424542608,3.237007825422973
W31137,7.367645169424147,2.489736508105622
W31138,5.302038982548879,3.2746448868403104
W31139,5.103869188919235,1.3781393918424067
W31140,5.291360309889689,2.8856294675199874
W31141,-5.201048646011585,-0.1728438560162894
W31142,8.917623548188379,1.562342302235533
W31143,7.7697322786308,3.451281101108179
W31144,4.684915863399012,2.6134821939236192
W31145,-5.920260195123311,-4.030418527925035
W31146,5.65465753035831,2.0336479129561953
W31147,7.331111410169004,3.2449053118267335
W31148,-7.265007816473661,-1.4479028080240934
W31150,-1.9576108622972384,0.6346829819081033
W31151,7.215510169829395,3.930191635912845
W31152,-6.532571266022025,-1.2031534564917585
W31153,5.69712350540022,3.0212203954396966
W31154,6.775382227007619,2.6764574479063006
W31155,0.1483817429295116,-0.06482603505780726
W31156,7.90451714323548,2.073496135800071
W31157,-2.864774272530027,-0.18681551196997123
W31158,-6.530255051826065,-3.771831129911508
W31159,4.0564506566757625,1.6375796229476167
W31160,-2.6410914945909862,1.9034624960771693
W31161,7.050937420661648,2.6961454931823554
W31162,5.782413951051583,1.114791266595952
W31163,5.872718102485203,2.970723082398242
W31164,-6.218303779274127,-1.417899904056625
W31165,8.098886305107957,2.415141930078359
W31166,-6.251996646048843,-0.4010226367077721
W31167,8.058794017973677,2.3126382866178408
